low_diff_time,time_to_first_minus_fifty_timestamp,time_to_first_plus_thirty,time_to_first_plus_hundred,high_return,time_to_first_minus_ten,open_interest,time_to_first_minus_fourty_timestamp,ever_itm,avg_three_day_return,low_return,amount_of_time_above_zero_percent,tags,vega,time_to_first_minus_thirty,time_to_first_plus_thirty_timestamp,diff,ticker_symbol,time_spent_above_fifty_in_hours,avg_fourteen_day_return,buy_amount,time_to_first_plus_fourty,theta,time_to_first_plus_hundred_timestamp,volume,company_name,rho,time_to_first_minus_twenty_timestamp,amount_of_time_above_ten_percent,time_to_first_minus_fifty,time_to_first_minus_twenty,expires_at,time_to_first_plus_fourty_timestamp,delta,days_to_expiry,time_to_first_minus_ten_timestamp,time_to_first_plus_fifty_timestamp,current_return,theo,strike_price,implied_volatility,underlying_purchase_price,amount_of_time_above_thirty_percent,time_to_first_plus_twenty,bid,time_to_first_plus_fifty,amount_of_time_above_hundred_percent,amount_of_time_above_itm_percent,time_to_first_minus_fourty,avg_ask,amount_of_time_below_zero_percent,time_spent_above_hundred_in_hours,itm_time,alert_time,time_to_first_plus_ten_timestamp,avg_seven_day_return,avg_return,gamma,time_to_first_plus_twenty_timestamp,option_type,low,amount_of_time_above_fifty_percent,high_date_time,emojis,time_to_first_minus_thirty_timestamp,time_spent_above_thirty_in_hours,high,avg_one_day_return,time_spent_below_zero_in_hours,industry_type,option_symbol,avg_twentyone_day_return,id,high_diff_time,sector,low_date_time,ask,tier,time_to_first_plus_ten
0.208055556,,0.701111111,117.6411111,497.7722772,,68,,TRUE,70.13686663,18.81188119,99.5215311,-,0.375,,2021-03-26 19:11:47Z,14.92185314,NVDA,34490.05944,223.1263916,102212,0.701111111,-0.1589,2021-03-31 16:08:11Z,253,NVIDIA Corp,7.5121,,98.5645933,,,2021-05-07,2021-03-26 19:11:47Z,0.1383,29,,2021-03-29 13:45:49Z,396.2871287,4.0398,575,0.3566,500.34,84.68899522,0.701111111,2.93,67.26833333,66.02870813,1.435406699,,13.05430622,0.4784689,32451.96611,2021-04-08 14:19:19Z,2021-03-26 18:29:43Z,2021-03-26 18:42:12Z,127.3739874,223.1263916,0.0036,2021-03-26 19:11:47Z,call,4.8,76.07655502,2021-03-26 18:42:12Z,???????,,35649.8875,24.15,57.8854314,0.208055556,Semiconductor and Related Device Manufacturing,NVDA210507C00575000,223.1263916,fda6b21a-5b86-4a9d-a08a-c3b81f20b974,307.8266667,Electronic Technology,2021-04-08 14:19:19Z,5.15,premium,0.208055556
2.013333333,,46.53583333,71.60333333,497.4025974,0.68,6,,TRUE,41.38904574,-31.16883117,83.88429752,-,0.0531,2.013333333,2021-03-03 15:04:41Z,5.119719681,CVX,32596.59972,213.5880648,60368,46.53583333,-0.0838,2021-03-04 16:08:44Z,784,Chevron Corp.,0.6662,2021-03-01 18:16:03Z,83.88429752,,1.725277778,2021-03-12,2021-03-03 15:04:41Z,0.2185,-27,2021-03-01 17:13:20Z,2021-03-03 18:20:17Z,354.5454545,0.7746,108,0.3542,102.74,78.51239669,46.53583333,0.73,49.79583333,67.3553719,59.91735537,,2.414628099,16.11570248,31681.90167,2021-03-05 17:46:44Z,2021-03-01 16:32:32Z,2021-03-01 16:56:19Z,119.626852,213.5880648,0.0462,2021-03-03 15:04:41Z,call,0.53,73.55371901,2021-03-01 18:33:20Z,?????,2021-03-01 18:33:20Z,33234.32556,4.6,-4.946117712,619.1986111,Petroleum Refineries,CVX210312C00108000,213.5880648,d6424426-376d-4e5f-b57c-5073965202ca,239.5113889,Energy Minerals,2021-03-11 16:03:13Z,0.81,free,0.396388889
0.687777778,,0.9325,4.483055556,495.5555556,0.687777778,148,,TRUE,178.5470085,-11.11111111,99,-,0.0128,,2021-03-25 15:20:58Z,10.86474501,GPS,31030.10889,232.4666667,85027.5,0.9325,-0.0196,2021-03-25 18:54:00Z,3779,Gap  Inc.,0.1602,2021-03-25 15:06:17Z,98.5,,0.687777778,2021-04-09,2021-03-25 15:20:58Z,0.1495,1,2021-03-25 15:06:17Z,2021-03-25 15:20:58Z,291.1111111,0.2057,30,0.5026,27.06,97,0.9325,0.18,0.9325,79.5,35,,0.74805,1,27149.25083,2021-03-30 19:12:59Z,2021-03-25 14:25:01Z,2021-03-25 14:50:31Z,194.9081365,232.4666667,0.0837,2021-03-25 15:20:58Z,call,0.2,95,2021-03-25 15:06:17Z,,,31562.44694,1.34,172.4716553,1.112777778,Family Clothing Stores,GPS210409C00030000,232.4666667,898fd7a8-03b4-4fab-a686-be960c754568,288.3316667,Retail Trade,2021-04-06 14:44:55Z,0.27,premium,0.425
5.043611111,2021-03-08 20:15:13Z,0.360555556,47.34222222,495.505618,1.348611111,888,2021-03-08 18:34:05Z,TRUE,105.5555556,-50.56179775,83.20610687,-,0.0109,1.862222222,2021-03-08 15:48:18Z,7.68126346,SPCE,5693.595833,147.95437,238787,25.52861111,-0.1688,2021-03-10 14:47:12Z,2683,Virgin Galactic Holdings Inc - Class A,0.0978,2021-03-08 17:02:52Z,80.91603053,4.809166667,1.603333333,2021-03-12,2021-03-09 16:58:23Z,0.3315,-27,2021-03-08 16:47:35Z,2021-03-09 16:58:23Z,495.505618,0.89,30,1.4587,27.86,74.04580153,0.360555556,0.86,25.52861111,46.5648855,70.22900763,3.123611111,2.206793893,16.79389313,4965.056944,2021-03-09 16:58:23Z,2021-03-08 15:26:40Z,2021-03-08 15:32:25Z,147.95437,147.95437,0.082,2021-03-08 15:48:18Z,call,0.44,59.54198473,2021-03-08 20:29:17Z,??????????????,2021-03-08 17:18:24Z,6365.803333,5.3,18.20640866,117.7008333,Small Arms Ammunition Manufacturing,SPCE210312C00030000,147.95437,dc090d32-ac01-4c3e-bdf6-9685a4b68feb,101.7741667,Electronic Technology,2021-03-12 21:13:07Z,0.92,premium,0.095833333
0.838888889,,18.665,42.68861111,495.3079179,,39,,TRUE,109.1886608,-0.879765396,97.38562092,-,0.0606,,2021-03-31 14:02:23Z,10.07194245,PINS,19127.07389,275.1940659,64108,18.93861111,-0.0731,2021-04-01 14:03:48Z,376,Pinterest Inc - Class A,1.193,,97.38562092,,,2021-04-23,2021-03-31 14:18:48Z,0.2849,15,,2021-03-31 15:37:25Z,495.3079179,1.7069,76.5,0.5808,69.5,96.73202614,18.665,1.65,20.24888889,80.39215686,80.39215686,,6.397058824,2.614379085,18699.03056,2021-04-01 14:03:48Z,2021-03-30 19:22:29Z,2021-03-30 19:27:21Z,235.7888563,275.1940659,0.0327,2021-03-31 14:02:23Z,call,1.69,92.81045752,2021-03-30 20:12:49Z,??????,,19243.07333,10.15,104.8680352,1.8475,,PINS210423C00076500,275.1940659,06ae1d8d-d047-44be-b449-24704a2bf718,216.7397222,Technology Services,2021-04-08 20:06:52Z,1.76,free,0.081111111
361.535,2021-03-04 18:51:25Z,93.97583333,164.7019444,494.8905109,0.511944444,28,2021-03-04 18:35:23Z,TRUE,-16.60583942,-97.81021898,68.20276498,-,0.045,0.511944444,2021-03-08 16:03:13Z,20.32558688,TNA,26085.01694,144.6093668,68774,118.1747222,-0.133,2021-03-11 14:46:47Z,502,Direxion Shares ETF Trust - Direxion Dialy Small Cap Bull 3X Shares,0.5695,2021-03-04 18:35:23Z,65.43778802,0.779166667,0.511944444,2021-03-19,2021-03-09 16:15:09Z,0.1782,-20,2021-03-04 18:35:23Z,2021-03-09 16:28:43Z,-97.08029197,1.37,102,0.8927,84.77,58.52534562,92.96333333,0.98,118.4008333,34.56221198,35.94470046,0.511944444,3.229493088,31.79723502,18530.37778,2021-03-11 15:16:19Z,2021-03-04 18:04:40Z,2021-03-04 18:18:25Z,107.1734206,135.7294224,0.0169,2021-03-08 15:02:28Z,call,0.03,48.38709677,2021-03-19 19:36:46Z,??,2021-03-04 18:35:23Z,28975.65694,8.15,-44.85922836,11362.25472,,TNA210319C00102000,135.7294224,27bfabab-6570-44ab-81b7-f5ac36e4e7bb,264.7597222,,2021-03-15 18:50:15Z,1.76,free,0.229166667
99.43444444,2021-03-08 20:44:23Z,22.28944444,24.47416667,493.75,0.073611111,400,2021-03-08 19:04:21Z,TRUE,164.3576389,-74.375,70.4,-,0.1101,0.332222222,2021-03-09 15:16:27Z,6.290761991,NVDA,3950.794722,137.99,296960,22.28944444,-0.6479,2021-03-09 17:27:32Z,1856,NVIDIA Corp,0.7074,2021-03-08 17:19:01Z,67.2,3.755,0.332222222,2021-03-12,2021-03-09 15:16:27Z,0.1301,-27,2021-03-08 17:03:30Z,2021-03-09 15:16:27Z,-53.125,1.6449,515,0.4966,484.52,66.4,22.28944444,1.55,22.28944444,48,21.6,2.087777778,3.80784,29.6,3212.294722,2021-03-10 15:19:25Z,2021-03-08 16:59:05Z,2021-03-08 17:03:30Z,137.99,137.99,0.0082,2021-03-09 15:16:27Z,call,0.41,62.4,2021-03-12 20:25:09Z,????????????,2021-03-08 17:19:01Z,4240.858333,9.5,100.1041667,2078.569444,Semiconductor and Related Device Manufacturing,NVDA210312C00515000,137.99,329f1cf0-ffa7-4bc8-a65d-cfb482ff730d,46.33888889,Electronic Technology,2021-03-10 15:19:25Z,1.65,premium,0.073611111
340.2791667,2021-03-15 18:49:41Z,0.416388889,24.385,489.0410959,288.1325,347,2021-03-15 18:05:53Z,TRUE,147.9385878,-78.99543379,62.15384615,-,0.0449,289.9055556,2021-03-03 15:37:29Z,-8.269441402,TWTR,19189.0625,83.22449714,645612,4.509166667,-0.0783,2021-03-04 15:35:36Z,5896,Twitter Inc,-0.7456,2021-03-15 15:20:27Z,59.69230769,291.6197222,288.1325,2021-03-19,2021-03-03 19:43:03Z,-0.2141,-20,2021-03-15 15:20:27Z,2021-03-04 14:45:40Z,-40.63926941,1.1098,67,0.5572,73.04,55.69230769,0.416388889,1.04,23.55277778,30.46153846,32.61538462,290.8897222,1.818,37.84615385,10804.08028,2021-03-04 19:09:40Z,2021-03-03 15:12:30Z,2021-03-03 15:20:58Z,160.3965554,66.02739726,0.0339,2021-03-03 15:37:29Z,put,0.23,47.38461538,2021-03-17 19:29:15Z,???????,2021-03-15 17:06:50Z,23128.70667,6.45,86.20421646,40969.80472,Software Publishers,TWTR210319P00067000,66.02739726,00b44aca-21b9-408c-bd6b-ecfd75d982aa,49.47444444,Technology Services,2021-03-05 16:40:58Z,1.15,free,0.141111111
339.2527778,2021-03-30 15:38:19Z,141.8677778,148.1563889,488.372093,3.111111111,97,2021-03-30 15:21:56Z,TRUE,0.099667774,-96.51162791,54.58167331,-,0.0841,292.3475,2021-03-23 13:45:36Z,-14.71215352,FUTU,18927.24,83.4290744,351740,141.8677778,-0.3259,2021-03-23 20:02:55Z,818,Futu Holdings Ltd - ADR,-1.4585,2021-03-17 19:00:12Z,49.40239044,311.7463889,3.111111111,2021-04-01,2021-03-23 13:45:36Z,-0.2183,-7,2021-03-17 19:00:12Z,2021-03-23 13:45:36Z,-96.51162791,4.301,120,1.0687,140.7,45.41832669,141.8677778,4,141.8677778,31.07569721,33.46613546,311.4733333,7.887450199,45.41832669,15163.79667,2021-03-23 13:45:36Z,2021-03-17 15:53:32Z,2021-03-17 15:59:24Z,97.3881932,83.4290744,0.0095,2021-03-23 13:45:36Z,put,0.15,38.64541833,2021-03-31 19:08:42Z,?????,2021-03-29 20:14:23Z,21971.85083,25.3,1.272487933,22039.23556,Investment Banking and Securities Dealing,FUTU210401P00120000,83.4290744,91765628-35ec-40fe-9997-b70aea6c8115,189.8772222,Technology Services,2021-03-25 13:46:10Z,4.6,premium,0.097777778
454.2247222,2021-03-11 19:14:26Z,1.978888889,1.978888889,487.1794872,0.073888889,1,2021-03-11 15:48:01Z,FALSE,54.27350427,-76.92307692,25.45454545,-,0.0186,1.159166667,2021-03-04 18:02:19Z,-19.94663109,MOS,3503.2775,32.77048155,42900,1.978888889,-0.0168,2021-03-04 18:02:19Z,1100,Mosaic Company,-0.3888,2021-03-04 16:24:10Z,24.54545455,171.1808333,0.343055556,2021-04-09,2021-03-04 18:02:19Z,-0.1176,1,2021-03-04 16:08:01Z,2021-03-04 18:02:19Z,-74.35897436,0.39,24,0.6538,29.98,21.81818182,1.978888889,0.22,1.978888889,8.181818182,0,167.7405556,0.473909091,74.54545455,2642.021667,,2021-03-04 16:03:35Z,2021-03-04 16:08:01Z,39.90384615,21.51515152,0.0319,2021-03-04 18:02:19Z,put,0.09,10.90909091,2021-03-23 14:17:04Z,?????,2021-03-04 17:13:08Z,5335.126667,2.29,54.27350427,21354.96833,Phosphatic Fertilizer Manufacturing,MOS210409P00024000,22.39473065,0bfeb985-6415-4960-8213-d3239838bc29,173.1286111,Process Industries,2021-03-11 21:11:18Z,0.56,premium,0.073888889
2.416111111,,285.9183333,285.9183333,486.6666667,0.446388889,144,,TRUE,7.555555556,-6.666666667,79.36046512,-,0.0216,,2021-03-23 14:01:59Z,-42.9549344,RLX,125412.9883,111.9480519,230287.5,285.9183333,-0.0103,2021-03-23 14:01:59Z,2047,RLX Technology Inc.,-1.1739,,79.36046512,,,2021-07-16,2021-03-23 14:01:59Z,-0.1284,99,2021-03-11 16:33:40Z,2021-03-23 14:01:59Z,140,1.125,10,1.1949,17.53,79.36046512,285.9183333,0.95,285.9183333,73.54651163,27.90697674,,2.66380814,20.63953488,114920.1275,2021-03-24 14:02:02Z,2021-03-11 16:06:53Z,2021-03-11 16:17:33Z,5.477308294,136.7829457,0.0169,2021-03-23 14:01:59Z,put,1.05,79.36046512,2021-03-11 18:31:51Z,??????????,,125412.9883,6.6,7.342995169,3131.114444,Consumer Goods,RLX210716P00010000,135.9477124,a6cf8e34-1571-4ee4-bec9-84448d8dcbbf,429.6580556,,2021-03-29 13:46:22Z,1.3,premium,0.177777778
19.65416667,,0.12,162.3438889,484.9056604,17.80055556,1,,FALSE,19.2832562,-25.78616352,89.453125,-,0.0756,,2021-03-24 20:05:18Z,30.63357283,AMAT,41974.58778,169.3057097,90073.5,0.12,-0.0298,2021-03-31 14:18:44Z,1133,Applied Materials Inc.,1.5172,2021-03-25 14:02:41Z,89.0625,,18.07638889,2021-05-21,2021-03-24 20:05:18Z,0.0845,43,2021-03-25 13:46:08Z,2021-03-26 16:41:39Z,159.1194969,0.805,160,0.4576,122.48,83.203125,0.12,0.75,44.72583333,58.203125,0,,2.140664063,10.546875,40680.30806,,2021-03-24 19:58:06Z,2021-03-25 13:46:08Z,97.07039968,169.2659198,0.0069,2021-03-24 20:05:18Z,call,0.59,65.234375,2021-03-25 15:37:21Z,?????,,47461.93167,4.65,17.9729076,588.6761111,Semiconductor and Related Device Manufacturing,AMAT210521C00160000,169.2659198,5da5618e-dfdb-45f8-bc9d-7f16ad68baac,306.2086111,Producer Manufacturing,2021-04-06 14:10:37Z,0.84,premium,17.80055556
0.126944444,,0.679166667,2.8325,482.9787234,,9,,TRUE,81.3099708,2.127659574,99.63898917,-,0.0137,,2021-03-05 18:03:39Z,-5.303030303,OPEN,52997.76778,256.9552193,753645,0.939444444,-0.0601,2021-03-05 20:12:51Z,3207,Opendoor Technologies Inc,0.3519,,99.63898917,,,2021-03-19,2021-03-05 18:19:16Z,0.6168,-20,,2021-03-05 18:35:36Z,351.0638298,2.25,17.5,1.2979,18.48,99.27797834,0.401666667,2.3,1.211666667,83.03249097,100,,8.388447653,0.36101083,50391.83917,2021-03-05 17:30:31Z,2021-03-05 17:22:54Z,2021-03-05 17:30:31Z,171.3916044,256.9552193,0.0809,2021-03-05 17:47:00Z,call,2.4,97.11191336,2021-03-05 17:30:31Z,?????,,53301.29556,13.7,70.82066869,0.126944444,,OPEN210319C00017500,256.9552193,3e49c026-ee37-4b4b-9cc1-1a2ed279ee61,260.3913889,,2021-03-16 13:46:23Z,2.4,premium,0.126944444
70.20805556,2021-03-05 15:20:27Z,21.42027778,307.5675,478.6163522,45.11416667,32,2021-03-04 18:36:01Z,TRUE,-7.912104977,-76.10062893,48.25581395,-,0.0343,48.12055556,2021-03-03 15:54:00Z,10.77731881,UAL,42423.45194,32.54938436,44679,24.14333333,-0.0574,2021-03-15 14:02:50Z,562,United Airlines Holdings Inc,0.5176,2021-03-04 16:08:35Z,43.31395349,68.86111111,45.66333333,2021-03-19,2021-03-03 18:37:23Z,0.2223,-20,2021-03-04 15:35:38Z,2021-03-03 18:53:28Z,214.4654088,0.795,59,0.5716,53.26,39.53488372,20.29194444,0.78,24.41138889,30.23255814,37.20930233,48.12055556,1.305494186,51.74418605,36284.15639,2021-03-15 14:02:50Z,2021-03-02 18:28:47Z,2021-03-02 18:33:04Z,-14.69865467,64.21310516,0.0452,2021-03-03 14:46:18Z,call,0.19,36.62790698,2021-03-05 16:41:16Z,?????,2021-03-04 18:36:01Z,44592.28528,4.6,20.27298274,29059.61361,Scheduled Passenger Air Transportation,UAL210319C00059000,64.21310516,1c2c8349-1444-458c-9dc1-5ded864fd8e7,382.4647222,Transportation,2021-03-18 16:56:40Z,0.81,premium,0.071388889
45.27277778,2021-03-18 13:46:01Z,2.321666667,50.99138889,475,26.02416667,1545,2021-03-17 20:13:17Z,TRUE,94.11231884,-41.66666667,73.91304348,-,0.0043,26.7525,2021-03-16 18:48:57Z,-6.880496637,CCJ,2274.006944,94.11231884,69348,2.564166667,-0.0541,2021-03-18 19:29:08Z,5779,Cameco Corp.,-0.0275,2021-03-17 18:31:06Z,61.95652174,45.27277778,26.02416667,2021-03-19,2021-03-16 19:03:30Z,-0.157,-20,2021-03-17 18:31:06Z,2021-03-16 19:03:30Z,200,0.12,18,0.7819,19.33,50,1.274166667,0.1,2.564166667,27.17391304,31.52173913,27.72722222,0.232934783,26.08695652,1717.149444,2021-03-18 19:43:13Z,2021-03-16 16:29:39Z,2021-03-16 16:43:07Z,94.11231884,94.11231884,0.1703,2021-03-16 17:46:06Z,put,0.07,44.56521739,2021-03-18 13:46:01Z,????,2021-03-17 19:14:48Z,2422.005278,0.69,31.04575163,857.9494444,Uranium-Radium-Vanadium Ore Mining,CCJ210319P00018000,94.11231884,1b74cbff-168c-4193-a194-3001208dd00e,69.81416667,Non-Energy Minerals,2021-03-19 14:18:30Z,0.14,free,0.224444444
188.0186111,2021-03-24 17:06:53Z,19.21333333,19.72194444,474.7126437,0.132222222,3437,2021-03-24 16:21:19Z,FALSE,211.298606,-97.70114943,55.71428571,-,0.0871,141.2730556,2021-03-19 14:03:01Z,6.115807718,FB,5599.957778,84.09688013,925158,19.4775,-0.1837,2021-03-19 14:33:32Z,10634,Facebook Inc - Class A,0.7702,2021-03-18 19:57:41Z,53.57142857,142.2777778,1.124444444,2021-03-26,2021-03-19 14:18:52Z,0.1261,-13,2021-03-18 18:58:09Z,2021-03-19 14:18:52Z,-97.70114943,0.88,300,0.3407,282.71,52.14285714,19.21333333,0.86,19.4775,45,0,141.5183333,1.601642857,44.28571429,4751.553056,,2021-03-18 18:50:13Z,2021-03-18 18:58:09Z,84.09688013,84.09688013,0.0144,2021-03-19 14:03:01Z,call,0.02,50.71428571,2021-03-26 14:51:20Z,?????????,2021-03-24 16:06:36Z,5758.095278,5,143.8218391,9015.055,Data Processing  Hosting  and Related Services,FB210326C00300000,84.09688013,749d6280-20bf-47de-afcb-d27f0d362868,94.34583333,Technology Services,2021-03-22 17:10:58Z,0.88,premium,0.132222222
479.8952778,2021-03-23 15:33:21Z,94.80222222,262.7819444,474.5454545,72.08305556,12,2021-03-23 14:02:01Z,FALSE,-3.597678917,-56.36363636,7.183908046,-,0.031,72.63944444,2021-03-23 13:46:17Z,7.495214254,XLF,357.5841667,-24.38116101,13777.5,94.80222222,-0.0083,2021-03-30 13:45:04Z,501,SSgA Active Trust - SSgA Financial Select Sector SPDR,0.7047,2021-03-22 15:03:08Z,6.896551724,96.58666667,72.08305556,2021-04-30,2021-03-23 13:46:17Z,0.1874,22,2021-03-22 15:03:08Z,2021-03-23 13:46:17Z,-45.45454545,0.2756,36.5,0.2406,33.955,0.862068966,1.654166667,0.26,94.80222222,0.287356322,0,95.06444444,0.195545977,92.81609195,262.7819444,,2021-03-19 14:58:09Z,2021-03-19 15:36:15Z,-25.47945205,-28.892372,0.0967,2021-03-19 16:37:24Z,call,0.12,0.574712644,2021-04-08 14:51:52Z,?????,2021-03-22 15:36:31Z,644.3772222,1.58,22.25108225,87497.74222,,XLF210430C00036500,-28.892372,3c2625b2-b510-4683-a0b4-d2d7a0d9557a,262.7819444,,2021-03-30 13:45:04Z,0.29,free,0.635
5.012222222,,0.359722222,47.30888889,473.1707317,,2073,,TRUE,108.6829268,2.43902439,99.01960784,-,0.0136,,2021-03-10 16:22:01Z,5.433901054,DBX,22194.79444,211.4418938,617091,0.359722222,-0.0419,2021-03-12 15:18:58Z,15051,Dropbox Inc - Class A,0.1751,,95.58823529,,,2021-03-19,2021-03-10 16:22:01Z,0.2979,-20,,2021-03-11 15:01:28Z,309.7560976,0.4114,26,0.5833,24.66,89.21568627,0.359722222,0.4,23.01722222,68.62745098,74.50980392,,1.276911765,0.980392157,20303.68333,2021-03-12 15:36:05Z,2021-03-10 16:00:26Z,2021-03-10 16:06:29Z,233.4797758,211.4418938,0.1515,2021-03-10 16:22:01Z,call,0.42,79.90196078,2021-03-10 21:01:10Z,?????,,23351.57583,2.35,47.19963866,10.26166667,Data Processing  Hosting  and Related Services,DBX210319C00026000,211.4418938,270cb9d8-aef3-4b6e-88b4-0812f995d2cb,142.6036111,Technology Services,2021-03-16 14:36:39Z,0.42,premium,0.100833333
0.107222222,,19.55222222,22.5375,472.5490196,,81,,TRUE,151.2350395,-1.960784314,98.58490566,-,0.0196,,2021-03-03 15:20:47Z,7.13563776,XLE,28543.85167,205.3459119,56610,19.82666667,-0.0383,2021-03-03 18:19:54Z,2220,SSgA Active Trust - SSgA Energy Select Sector SPDR,0.2042,,97.64150943,,,2021-03-12,2021-03-03 15:37:15Z,0.1545,-27,,2021-03-03 15:53:29Z,135.2941176,0.2549,53,0.396,49.47,96.22641509,19.27305556,0.25,20.09722222,79.24528302,41.03773585,,0.778632075,1.41509434,26229.17222,2021-03-08 14:46:02Z,2021-03-02 19:47:39Z,2021-03-02 19:54:05Z,193.0924004,205.3459119,0.073,2021-03-03 15:04:02Z,call,0.25,93.86792453,2021-03-02 19:54:05Z,????,,28654.3175,1.46,88.5620915,1.714166667,,XLE210312C00053000,205.3459119,9d73dd93-7540-4216-95b8-768bbd4c0d4f,212.2547222,,2021-03-11 16:02:56Z,0.26,premium,0.107222222
365.1263889,2021-04-01 13:45:56Z,0.618611111,167.7038889,465.9432387,2.9225,5,2021-03-17 19:29:24Z,TRUE,28.66180476,-98.66444073,74.83443709,-,0.0961,4.180277778,2021-03-17 14:57:35Z,-7.300115875,PDD,24351.81111,96.52020507,103028,0.618611111,-0.1933,2021-03-24 14:02:42Z,344,Pinduoduo Inc - ADR,-1.6839,2021-03-17 18:01:29Z,70.52980132,359.4244444,3.683611111,2021-04-01,2021-03-17 14:57:35Z,-0.254,-7,2021-03-17 17:15:49Z,2021-03-19 13:47:11Z,-98.66444073,2.9941,136,0.6143,146.71,47.68211921,0.618611111,2.64,47.44527778,31.45695364,50.66225166,5.148888889,5.504536424,25.16556291,20570.81306,2021-03-22 17:11:52Z,2021-03-17 14:20:28Z,2021-03-17 14:25:31Z,84.03699148,83.79086557,0.0174,2021-03-17 14:57:35Z,put,0.04,37.74834437,2021-04-01 19:28:03Z,??,2021-03-17 18:31:17Z,27784.66861,16.95,25.30947806,20964.99111,Electronic Shopping,PDD210401P00136000,83.79086557,aeb2092d-244d-42c4-995a-c82c9ba1b962,191.4291667,Retail Trade,2021-03-25 13:46:13Z,3.35,premium,0.084166667
25.52194444,,0.200277778,168.2116667,465.2173913,23.66833333,12,,FALSE,27.13043478,-21.73913043,90.28776978,-,0.1097,,2021-03-24 14:18:03Z,21.4279932,AMAT,46014.87722,166.4990054,69138,0.200277778,-0.0393,2021-03-31 14:18:44Z,501,Applied Materials Inc.,2.5388,2021-03-25 15:21:41Z,90.28776978,,25.26083333,2021-05-21,2021-03-24 14:18:03Z,0.1398,43,2021-03-25 13:46:08Z,2021-03-24 14:18:03Z,204.3478261,1.37,150,0.4187,123.53,80.57553957,0.200277778,1.32,0.200277778,53.5971223,0,,3.725395683,9.712230216,41554.60694,,2021-03-24 14:06:02Z,2021-03-25 13:46:08Z,62.51051893,169.9562089,0.0108,2021-03-24 14:18:03Z,call,1.08,69.0647482,2021-03-25 15:37:21Z,????????,,49652.96222,7.8,9.008240978,747.1061111,Semiconductor and Related Device Manufacturing,AMAT210521C00150000,169.9562089,bfd9ed49-c24f-4abe-8c96-6432462e6d89,312.0763889,Producer Manufacturing,2021-04-06 14:10:37Z,1.44,premium,23.66833333
72.26194444,2021-03-09 15:16:12Z,161.3511111,161.6247222,464.4171779,18.59194444,1354,2021-03-09 15:16:12Z,TRUE,-31.33378778,-60.73619632,53.33333333,-,0.029,18.59194444,2021-03-15 13:46:25Z,9.461966605,UAL,24598.77639,91.06339468,486310.5,161.3511111,-0.0875,2021-03-15 14:02:50Z,5967,United Airlines Holdings Inc,0.3617,2021-03-09 15:00:52Z,51.66666667,18.8475,18.59194444,2021-03-19,2021-03-15 13:46:25Z,0.2373,-20,2021-03-09 15:00:52Z,2021-03-15 13:46:25Z,206.7484663,0.8223,59,0.6661,53.9,50.83333333,161.3511111,0.8,161.3511111,42.91666667,53.33333333,18.8475,1.557166667,46.66666667,20915.72667,2021-03-15 14:02:50Z,2021-03-08 20:25:21Z,2021-03-08 20:29:34Z,40.76346285,91.06339468,0.0495,2021-03-15 13:46:25Z,call,0.32,49.16666667,2021-03-11 20:41:04Z,??,2021-03-09 15:00:52Z,25636.29389,4.6,-30.32905745,6994.962222,Scheduled Passenger Air Transportation,UAL210319C00059000,91.06339468,67091342-fd1f-426d-8e22-f7fa385d31a7,236.5219444,Transportation,2021-03-18 16:56:40Z,0.83,premium,0.070277778
237.8980556,2021-03-16 15:40:31Z,113.0402778,284.2963889,455.5555556,65.49222222,135,2021-03-16 14:52:22Z,TRUE,-20.79053844,-87.3015873,32.66932271,-,0.0193,90.05833333,2021-03-17 13:51:17Z,-17.14538224,NIO,15367.915,17.14412192,161154,113.0402778,-0.0655,2021-03-24 17:06:39Z,2558,NIO Inc - ADR,-0.2596,2021-03-15 19:03:50Z,29.08366534,90.86083333,70.24944444,2021-03-26,2021-03-17 13:51:17Z,-0.1357,-13,2021-03-15 14:18:24Z,2021-03-24 16:21:07Z,165.0793651,0.6288,37.5,0.9504,45.26,24.30278884,113.0402778,0.62,283.5375,17.1314741,17.52988048,90.05833333,0.738007968,67.33067729,13617.42694,2021-03-24 17:21:38Z,2021-03-12 20:48:52Z,2021-03-12 20:55:44Z,-21.09375,17.14412192,0.0259,2021-03-17 13:51:17Z,put,0.08,19.52191235,2021-03-22 18:42:45Z,,2021-03-16 14:52:22Z,18193.08611,3.5,-2.380952381,28624.34222,Automobile Manufacturing,NIO210326P00037500,17.14412192,4a54214a-1afd-4c41-970f-5a8b1782642f,333.6458333,Consumer Durables,2021-03-26 18:27:37Z,0.64,premium,0.114444444
